date,sku,category,region,channel,quantity,price_per_unit,discount,revenue
2023-04-11,Лидское Портер 0.5л,Тёмное,Минская область,Специализированные магазины,25,2.9,0.0,72.5
2023-04-11,Лидское Юбилейное 0.5л,Светлое,Минск,Сетевой ритейл,79,2.45,0.0,193.55
2023-04-12,Лидское Янтарное 0.5л,Тёмное,Минск,Сетевой ритейл,20,2.65,0.1,47.7
2023-04-12,Лидское Тёмное 0.5л,Тёмное,Витебская область,Сетевой ритейл,10,2.55,0.0,25.5
2023-04-12,Лидское Светлое 0.5л,Светлое,Могилёвская область,Сетевой ритейл,22,2.15,0.0,47.3
2023-04-12,Лидское Лёгкое 0.5л,Светлое,Гродненская область,Онлайн,58,1.95,0.0,113.1
2023-04-12,Лидское Юбилейное 1.0л,Светлое,Гомельская область,Сетевой ритейл,61,4.3,0.05,249.19
2023-04-12,Лидское Светлое 1.0л,Светлое,Минск,Сетевой ритейл,92,3.9,0.0,358.8
2023-04-12,Лидское Светлое 0.5л,Светлое,Минск,Специализированные магазины,199,2.15,0.0,427.85
2023-04-12,Лидское Портер 0.5л,Тёмное,Гродненская область,Сетевой ритейл,21,2.9,0.15,51.77
2023-04-12,Лидское Классическое 1.0л,Светлое,Брестская область,Онлайн,16,3.7,0.0,59.2
2023-04-12,Лидское Светлое 1.0л,Светлое,Минск,Онлайн,121,3.9,0.0,471.9
2023-04-12,Лидское Безалкогольное 0.5л,Безалкогольное,Витебская область,Сетевой ритейл,16,1.9,0.0,30.4
2023-04-12,Лидское Светлое 0.5л,Светлое,Гомельская область,Сетевой ритейл,34,2.15,0.0,73.1
2023-04-12,Лидское Вайс 0.5л,Специальное,Могилёвская область,Специализированные магазины,17,2.8,0.1,42.84
2023-04-12,Лидское Светлое 1.0л,Светлое,Минск,Сетевой ритейл,75,3.9,0.15,248.62
2023-04-12,Лидское Светлое 0.5л,Светлое,Гродненская область,Специализированные магазины,95,2.15,0.0,204.25
2023-04-12,Лидское Классическое 1.0л,Светлое,Минская область,Сетевой ритейл,83,3.7,0.05,291.75
2023-04-12,Лидское Светлое 1.5л,Светлое,Брестская область,Специализированные магазины,80,5.2,0.0,416.0
2023-04-12,Лидское Вайс 1.0л,Специальное,Брестская область,Сетевой ритейл,13,5.1,0.1,59.67
2023-04-12,Лидское Безалкогольное 0.5л,Безалкогольное,Брестская область,HoReCa,11,1.9,0.0,20.9
2023-04-12,Лидское Тёмное 1.0л,Тёмное,Минская область,Специализированные магазины,35,4.6,0.0,161.0
2023-04-12,Лидское Классическое 1.0л,Светлое,Минск,Онлайн,62,3.7,0.0,229.4
2023-04-12,Лидское Юбилейное 0.5л,Светлое,Минск,Сетевой ритейл,12,2.45,0.0,29.4
2023-04-12,Лидское Светлое 0.5л,Светлое,Гродненская область,Сетевой ритейл,88,2.15,0.0,189.2
2023-04-12,Лидское Тёмное 0.5л,Тёмное,Минск,Сетевой ритейл,54,2.55,0.05,130.81
2023-04-12,Лидское Безалкогольное 0.5л,Безалкогольное,Гродненская область,Специализированные магазины,8,1.9,0.0,15.2
2023-04-12,Лидское Светлое 1.0л,Светлое,Брестская область,HoReCa,23,3.9,0.0,89.7
2023-04-12,Лидское Вайс 0.5л,Специальное,Могилёвская область,Сетевой ритейл,47,2.8,0.0,131.6
2023-04-12,Лидское Светлое 0.5л,Светлое,Минск,Сетевой ритейл,88,2.15,0.0,189.2
2023-04-12,Лидское Светлое 0.5л,Светлое,Гомельская область,Сетевой ритейл,52,2.15,0.0,111.8
2023-04-12,Лидское Тёмное 1.0л,Тёмное,Брестская область,Сетевой ритейл,37,4.6,0.05,161.69
2023-04-12,Лидское Юбилейное 0.5л,Светлое,Минск,Сетевой ритейл,78,2.45,0.15,162.44
2023-04-12,Лидское Тёмное 0.5л,Тёмное,Минская область,HoReCa,11,2.55,0.0,28.05
2023-04-12,Лидское Безалкогольное 1.0л,Безалкогольное,Минск,Специализированные магазины,14,3.4,0.15,40.46
2023-04-12,Лидское Юбилейное 1.0л,Светлое,Гродненская область,Онлайн,62,4.3,0.0,266.6
2023-04-12,Лидское Лёгкое 0.5л,Светлое,Минск,Специализированные магазины,53,1.95,0.15,87.85
2023-04-13,Лидское Лёгкое 1.0л,Светлое,Брестская область,Сетевой ритейл,8,3.5,0.05,26.6
2023-04-13,Лидское Нефильтрованное 0.5л,Специальное,Брестская область,HoReCa,32,2.95,0.0,94.4
2023-04-13,Лидское Светлое 0.5л,Светлое,Гродненская область,HoReCa,180,2.15,0.0,387.0
2023-04-13,Лидское Светлое 1.0л,Светлое,Минская область,Специализированные магазины,51,3.9,0.05,188.95
2023-04-13,Лидское Тёмное 1.0л,Тёмное,Гродненская область,HoReCa,15,4.6,0.15,58.65
2023-04-13,Лидское Вайс 1.0л,Специальное,Брестская область,Сетевой ритейл,13,5.1,0.1,59.67
2023-04-13,Лидское Классическое 1.0л,Светлое,Минская область,Специализированные магазины,59,3.7,0.0,218.3
2023-04-13,Лидское Портер 0.5л,Тёмное,Витебская область,Сетевой ритейл,9,2.9,0.0,26.1
2023-04-13,Лидское Юбилейное 1.0л,Светлое,Брестская область,Специализированные магазины,46,4.3,0.0,197.8
2023-04-13,Лидское Лёгкое 0.5л,Светлое,Гомельская область,HoReCa,34,1.95,0.05,62.98
2023-04-13,Лидское Светлое 1.5л,Светлое,Минская область,Специализированные магазины,67,5.2,0.0,348.4
2023-04-13,Лидское Юбилейное 0.5л,Светлое,Брестская область,Сетевой ритейл,113,2.45,0.0,276.85
2023-04-13,Лидское Лёгкое 1.0л,Светлое,Минск,Сетевой ритейл,63,3.5,0.0,220.5
2023-04-13,Лидское Светлое 0.5л,Светлое,Могилёвская область,Сетевой ритейл,117,2.15,0.0,251.55
2023-04-13,Лидское Тёмное 0.5л,Тёмное,Могилёвская область,HoReCa,7,2.55,0.0,17.85
2023-04-13,Лидское Классическое 1.0л,Светлое,Гродненская область,Сетевой ритейл,88,3.7,0.0,325.6
2023-04-13,Лидское Пшеничное 0.5л,Специальное,Витебская область,Специализированные магазины,21,2.75,0.0,57.75
2023-04-13,Лидское Вайс 1.0л,Специальное,Минск,Онлайн,61,5.1,0.0,311.1
2023-04-13,Лидское Безалкогольное 0.5л,Безалкогольное,Минская область,Сетевой ритейл,30,1.9,0.0,57.0
2023-04-13,Лидское Ржаное 0.5л,Специальное,Гродненская область,Сетевой ритейл,13,2.85,0.0,37.05
2023-04-13,Лидское Светлое 1.0л,Светлое,Брестская область,Сетевой ритейл,103,3.9,0.05,381.61
2023-04-13,Лидское Янтарное 0.5л,Тёмное,Минск,Сетевой ритейл,26,2.65,0.05,65.45
2023-04-13,Лидское Светлое 1.5л,Светлое,Брестская область,Специализированные магазины,66,5.2,0.0,343.2
2023-04-13,Лидское Лёгкое 1.0л,Светлое,Минск,Сетевой ритейл,47,3.5,0.0,164.5
2023-04-13,Лидское Янтарное 0.5л,Тёмное,Минская область,Сетевой ритейл,4,2.65,0.0,10.6
2023-04-13,Лидское Светлое 0.5л,Светлое,Могилёвская область,HoReCa,47,2.15,0.1,90.94
2023-04-13,Лидское Светлое 0.5л,Светлое,Минск,Специализированные магазины,59,2.15,0.05,120.51
2023-04-13,Лидское Янтарное 0.5л,Тёмное,Могилёвская область,Сетевой ритейл,28,2.65,0.0,74.2
2023-04-13,Лидское Светлое 1.0л,Светлое,Витебская область,Специализированные магазины,47,3.9,0.0,183.3
2023-04-13,Лидское Светлое 1.0л,Светлое,Брестская область,Сетевой ритейл,128,3.9,0.0,499.2
2023-04-13,Лидское Классическое 1.0л,Светлое,Минская область,Сетевой ритейл,40,3.7,0.0,148.0
2023-04-13,Лидское Янтарное 0.5л,Тёмное,Брестская область,HoReCa,7,2.65,0.05,17.62
2023-04-14,Лидское Пшеничное 0.5л,Специальное,Витебская область,Онлайн,10,2.75,0.0,27.5
